Image_180	4.3833	0.0013	4.3797	0.0007	0	0
Image_205	5.2203	0.0013	5.2153	0.0017	0	0
Image_205	4.3537	0.0013	4.3476	0.0029	0	0
Image_205	0.224	0.0013	0.2196	0.0024	0	0
Image_205	4.1519	0.0013	4.1473	0.0017	0	0
Image_205	4.1288	0.0013	4.1224	0.0035	0	0
Image_205	0.2528	0.0013	0.2445	0.0064	0	0
Image_205	6.7702	0.0013	6.7649	0.0028	0	0
Image_205	7.4376	0.0013	7.4309	0.0046	0	0
Image_205	1.83	0.0013	1.825	0.0027	0	0
Image_205	4.043	0.0013	4.0372	0.0035	0	0
Image_205	5.4012	0.0013	5.397	0.0013	0	0
Image_205	6.5431	0.0013	6.5358	0.005	0	0
Image_205	7.4937	0.0013	7.4878	0.0036	0	0
Image_205	0.2263	0.0013	0.2225	0.0017	0	0
Image_205	6.3366	0.0013	6.3258	0.0083	0	0
Image_205	4.0596	0.0013	4.0537	0.003	0	0
Image_205	4.3305	0.0013	4.3231	0.0054	0	0
Image_205	5.751	0.0013	5.7462	0.0021	0	0
Image_205	4.1428	0.0013	4.1362	0.0036	0	0
Image_205	1.8387	0.0013	1.8235	0.0036	0	0
Image_209	3.0511	0.0013	3.0466	0.0024	0	0
Image_209	0.2279	0.0013	0.2237	0.0023	0	0
Image_209	7.4999	0.0013	7.4922	0.0054	0	0
Image_209	5.1235	0.0013	5.117	0.0039	0	0
Image_209	2.7734	0.0013	2.7706	0.0008	0	0
Image_209	4.3964	0.0013	4.382	0.0116	0	0
Image_209	4.296	0.0012	4.2902	0.0031	0	0
Image_209	4.468	0.0013	4.4566	0.0084	0	0
Image_209	6.816	0.0013	6.8123	0.0012	0	0
Image_209	4.4632	0.0012	4.4519	0.0082	0	0
Image_209	3.0601	0.0013	3.0557	0.0023	0	0
Image_209	7.4777	0.0013	7.4748	0.0008	0	0
Image_209	0.223	0.0013	0.2199	0.0012	0	0
Image_209	4.2486	0.0013	4.2381	0.0079	0	0
Image_209	4.8892	0.0013	4.8856	0.0008	0	0
Image_209	5.0732	0.0014	5.0692	0.0013	0	0
Image_209	0.2508	0.0013	0.2455	0.0035	0	0
Image_209	5.1311	0.0013	5.1248	0.0038	0	0
Image_209	1.8104	0.0012	1.806	0.0025	0	0
Image_209	4.2549	0.0013	4.2507	0.0012	0	0
Image_228	1.8088	0.0012	1.8059	0.0011	0	0
Image_228	4.8008	0.0013	4.7947	0.0034	0	0
Image_228	5.1233	0.0013	5.1174	0.0034	0	0
Image_228	4.1088	0.0013	4.1031	0.0034	0	0
Image_228	6.4809	0.0013	6.4764	0.002	0	0
Image_228	5.0495	0.0013	5.0424	0.0045	0	0
Image_228	0.2253	0.0013	0.2223	0.0012	0	0
Image_228	6.622	0.0013	6.6184	0.0016	0	0
Image_228	4.2118	0.0013	4.2052	0.0038	0	0
Image_228	0.2411	0.0014	0.2384	0.0008	0	0
Image_228	4.2054	0.0013	4.1985	0.004	0	0
Image_228	7.4593	0.0013	7.4552	0.002	0	0
Image_228	4.3368	0.0012	4.3325	0.0012	0	0
Image_228	4.0609	0.0012	4.0562	0.002	0	0
Image_228	4.2983	0.0013	4.286	0	0	0
Image_228	5.1221	0.0013	5.116	0.0035	0	0
Image_228	0.237	0.0013	0.2342	0.0008	0	0
Image_228	1.8356	0.0012	1.8323	0.0012	0	0
Image_228	3.0481	0.0013	3.044	0.0019	0	0
Image_228	4.1426	0.0013	4.1389	0.0008	0	0
Image_265	3.0473	0.0013	3.0428	0.0021	0	0
Image_265	4.1576	0.0012	4.1508	0.0036	0	0
Image_265	1.8251	0.0012	1.8155	0.0075	0	0
Image_265	1.8194	0.0013	1.8115	0.0056	0	0
Image_265	1.8306	0.0013	1.8244	0.0036	0	0
Image_265	4.2826	0.0013	4.2766	0.0028	0	0
Image_265	1.8199	0.0013	1.8121	0.0056	0	0
Image_265	0.2563	0.0013	0.2468	0.0073	0	0
Image_265	6.3099	0.0013	6.3037	0.0036	0	0
Image_265	5.4134	0.0014	5.4081	0.0021	0	0
Image_265	0.223	0.0013	0.218	0.0028	0	0
Image_265	0.2404	0.0013	0.2353	0.0028	0	0
Image_265	2.773	0.0013	2.7605	0.0103	0	0
Image_265	0.2427	0.0013	0.2385	0.002	0	0
Image_265	0.2272	0.0013	0.2227	0.0024	0	0
Image_265	0.2599	0.0013	0.2542	0.0031	0	0
Image_265	0.2327	0.0013	0.2278	0.0027	0	0
Image_265	4.2387	0.0013	4.2299	0.0057	0	0
Image_265	4.1616	0.0013	4.1564	0.0021	0	0
Image_265	5.0426	0.0012	5.0352	0.0046	0	0
Image_325	5.0467	0.0013	5.0415	0.0026	0	0
Image_325	3.0407	0.0013	3.0316	0.007	0	0
Image_325	1.8189	0.0013	1.8126	0.0043	0	0
Image_325	3.044	0.0013	3.0352	0.0069	0	0
Image_325	4.2791	0.0013	4.2702	0.0061	0	0
Image_325	2.7772	0.0013	2.7684	0	0	0
Image_325	5.1202	0.0013	5.1138	0.0034	0	0
Image_325	4.3856	0.0013	4.3814	0.0015	0	0
Image_325	7.4912	0.0013	7.4879	0.0012	0	0
Image_325	4.9143	0.0013	4.9103	0.0012	0	0
Image_325	1.8347	0.0013	1.8303	0.0022	0	0
Image_325	4.3037	0.0013	4.2983	0.0027	0	0
Image_325	5.0617	0.0013	5.0564	0.0027	0	0
Image_325	0.2414	0.0013	0.2388	0.0007	0	0
Image_325	5.7575	0.0012	5.7492	0.0057	0	0
Image_325	4.1815	0.0013	4.1736	0.0049	0	0
Image_325	5.4338	0.0013	5.4274	0.0034	0	0
Image_325	4.1386	0.0013	4.1332	0.0023	0	0
Image_325	6.8221	0.0012	6.8179	0.0019	0	0
Image_325	3.0469	0.0013	3.0415	0.0034	0	0
Image_337	3.0456	0.0013	3.0409	0.0025	0	0
Image_337	6.3589	0.0013	6.3539	0.0025	0	0
Image_337	4.7962	0.0012	4.7911	0.0022	0	0
Image_337	4.6306	0.0013	4.6251	0.0029	0	0
Image_337	0.2415	0.0013	0.2371	0.0025	0	0
Image_337	0.2254	0.0013	0.2209	0.0025	0	0
Image_337	5.6744	0.0012	5.6688	0.0033	0	0
Image_337	4.3424	0.0012	4.3351	0.0044	0	0
Image_337	1.8372	0.0012	1.8325	0.0025	0	0
Image_337	6.35	0.0013	6.3448	0.0026	0	0
Image_337	4.0543	0.0013	4.0438	0.008	0	0
Image_337	4.0629	0.0013	4.0526	0.0079	0	0
Image_337	4.9017	0.0013	4.8964	0.0018	0	0
Image_337	0.2307	0.0012	0.2237	0.0051	0	0
Image_337	1.835	0.0013	1.8299	0.0029	0	0
Image_337	4.3409	0.0013	4.3334	0.0044	0	0
Image_337	4.2451	0.0013	4.2264	0.0158	0	0
Image_337	6.8127	0.0013	6.8072	0.0029	0	0
Image_337	7.4549	0.0013	7.4503	0.0022	0	0
Image_337	6.2034	0.0013	6.199	0.0021	0	0
Image_342	4.2821	0.0013	4.2783	0.0008	0	0
Image_342	4.1416	0.0013	4.138	0.0008	0	0
Image_342	4.064	0.0013	4.0574	0.0038	0	0
Image_342	4.0409	0.0013	4.0377	0.0008	0	0
Image_342	4.8967	0.0013	4.8874	0.0061	0	0
Image_342	4.8792	0.0013	4.8746	0.0013	0	0
Image_342	1.8145	0.0013	1.8118	0.0008	0	0
Image_342	5.0614	0.0013	5.0578	0.0008	0	0
Image_342	5.1113	0.0013	5.1044	0.0042	0	0
Image_342	4.2703	0.0013	4.2666	0.0008	0	0
Image_342	4.2825	0.0013	4.275	0.0046	0	0
Image_342	0.2227	0.0013	0.22	0.0008	0	0
Image_342	4.2896	0.0013	4.2857	0.0008	0	0
Image_342	4.8026	0.0013	4.7934	0.0061	0	0
Image_342	4.231	0.0014	4.227	0.0012	0	0
Image_342	5.1188	0.0013	5.1135	0.0027	0	0
Image_342	0.223	0.0013	0.2204	0.0008	0	0
Image_342	1.8201	0.0012	1.8152	0.0031	0	0
Image_342	4.2647	0.0012	4.2586	0.0032	0	0
Image_342	4.6265	0.0013	4.6217	0.0023	0	0
Image_409	4.2694	0.0013	4.2642	0.0021	0	0
Image_409	0.2432	0.0013	0.2383	0.0028	0	0
Image_409	4.3259	0.0013	4.3191	0.0047	0	0
Image_409	6.4792	0.0013	6.4701	0.0065	0	0
Image_409	4.2934	0.0013	4.2888	0.0017	0	0
Image_409	0.2311	0.0013	0.2278	0.0013	0	0
Image_409	4.2096	0.0013	4.2028	0.0039	0	0
Image_409	0.2312	0.0013	0.2279	0.0013	0	0
Image_409	4.2815	0.0013	4.2769	0.0017	0	0
Image_409	5.0545	0.0013	5.049	0.0025	0	0
Image_409	4.2681	0.0013	4.2624	0.0022	0	0
Image_409	4.2976	0.0013	4.2756	0.0191	0	0
Image_409	4.2715	0.0013	4.2655	0.0032	0	0
Image_409	4.2893	0.0013	4.2844	0.0018	0	0
Image_409	4.2965	0.0013	4.2915	0.0017	0	0
Image_409	1.8075	0.0013	1.8041	0.0013	0	0
Image_409	2.7744	0.0014	2.761	0.0112	0	0
Image_409	6.5411	0.0013	6.5366	0.0021	0	0
Image_409	4.261	0.0013	4.2568	0.0013	0	0
Image_409	4.8937	0.0013	4.8863	0.0044	0	0
Image_411	4.3046	0.0013	4.2975	0.0042	0	0
Image_411	6.6286	0.0013	6.625	0.0017	0	0
Image_411	2.7671	0.0013	2.7636	0.0016	0	0
Image_411	1.8208	0.0013	1.8169	0.0019	0	0
Image_411	1.8073	0.0013	1.8042	0.0012	0	0
Image_411	4.2085	0.0013	4.2039	0.0016	0	0
Image_411	4.337	0.0013	4.3332	0.0012	0	0
Image_411	6.4652	0.0013	6.462	0.0008	0	0
Image_411	4.2661	0.0013	4.2625	0.0008	0	0
Image_411	3.0507	0.0013	3.0479	0.0008	0	0
Image_411	6.2033	0.0013	6.1961	0.0049	0	0
Image_411	4.1747	0.0014	4.1699	0.0016	0	0
Image_411	3.0447	0.0012	3.042	0.0007	0	0
Image_411	4.799	0.0012	4.7934	0.0027	0	0
Image_411	1.8175	0.0013	1.8144	0.0011	0	0
Image_411	4.617	0.0013	4.6105	0.0042	0	0
Image_411	4.2571	0.0013	4.2472	0.0071	0	0
Image_411	1.8293	0.0013	1.8257	0.0012	0	0
Image_411	0.2298	0.0013	0.2224	0.0056	0	0
Image_411	5.7456	0.0012	5.739	0.0042	0	0
Image_424	4.1783	0.0013	4.173	0.002	0	0
Image_424	4.166	0.0013	4.1597	0.0032	0	0
Image_424	7.4516	0.0013	7.4475	0.002	0	0
Image_424	0.2438	0.0013	0.238	0.0038	0	0
Image_424	4.7941	0.0013	4.7893	0.002	0	0
Image_424	5.7306	0.0012	5.7244	0.0035	0	0
Image_424	4.2576	0.0013	4.2502	0.0042	0	0
Image_424	6.5612	0.0013	6.5525	0.0064	0	0
Image_424	0.2407	0.0013	0.2349	0.0038	0	0
Image_424	1.8361	0.0013	1.8322	0.0016	0	0
Image_424	1.8159	0.0013	1.8108	0.0031	0	0
Image_424	5.1113	0.0013	5.1074	0.0012	0	0
Image_424	4.8937	0.0012	4.8871	0.0035	0	0
Image_424	0.2245	0.0013	0.2213	0.0012	0	0
Image_424	2.778	0.0013	2.7651	0.0108	0	0
Image_424	3.0476	0.0013	3.0438	0.0016	0	0
Image_424	6.4675	0.0013	6.4604	0.0045	0	0
Image_424	0.233	0.0013	0.2298	0.0012	0	0
Image_424	0.2286	0.0012	0.2228	0.0039	0	0
Image_424	0.2284	0.0012	0.2227	0.0038	0	0
Image_618	4.3366	0.0013	4.3333	0	0	0
Image_618	1.84	0.0013	1.8358	0	0	0
Image_618	5.8257	0.0015	5.8183	0	0	0
Image_618	4.3193	0.0013	4.315	0	0	0
Image_618	5.0359	0.0013	5.0319	0	0	0
Image_618	4.7214	0.0013	4.7173	0	0	0
Image_618	2.7246	0.0013	2.7213	0	0	0
Image_618	2.9947	0.0012	2.9913	0	0	0
Image_618	4.2393	0.0013	4.235	0	0	0
Image_618	4.1668	0.0013	4.1626	0	0	0
Image_618	0.2283	0.0013	0.2251	0.0014	0	0
Image_618	4.1548	0.0013	4.1509	0.001	0	0
Image_618	0.2482	0.0013	0.2453	0.001	0	0
Image_618	0.2256	0.0013	0.2224	0.0014	0	0
Image_618	4.3161	0.0013	4.3119	0	0	0
Image_618	4.126	0.0013	4.122	0	0	0
Image_618	5.1035	0.0013	5.0997	0	0	0
Image_618	4.8559	0.0013	4.8516	0	0	0
Image_618	3.042	0.0013	3.0385	0	0	0
Image_618	1.8245	0.0013	1.821	0	0	0
Image_711	0.2441	0.0013	0.2391	0.0031	0	0
Image_711	4.1001	0.0013	4.0954	0.0024	0	0
Image_711	4.2616	0.0013	4.2538	0.0049	0	0
Image_711	4.2476	0.0013	4.2439	0.0008	0	0
Image_711	4.334	0.0013	4.3289	0.002	0	0
Image_711	4.2424	0.0013	4.2364	0.0032	0	0
Image_711	6.3353	0.0013	6.3319	0.0009	0	0
Image_711	4.8937	0.0013	4.8897	0.0009	0	0
Image_711	4.1364	0.0012	4.1323	0.0012	0	0
Image_711	4.6248	0.0013	4.6205	0.002	0	0
Image_711	4.3009	0.0013	4.2961	0.002	0	0
Image_711	4.2441	0.0013	4.2402	0.0009	0	0
Image_711	0.2254	0.0013	0.2227	0.0008	0	0
Image_711	5.0556	0.0013	5.0507	0.0024	0	0
Image_711	3.0522	0.0013	3.043	0.0072	0	0
Image_711	0.2402	0.0013	0.2334	0.0049	0	0
Image_711	4.2573	0.0013	4.2536	0.0008	0	0
Image_711	0.2419	0.0013	0.2391	0.0009	0	0
Image_711	0.2505	0.0012	0.2479	0.0008	0	0
Image_711	7.5064	0.0013	7.4924	0	0	0
Image_713	0.24	0.0013	0.2356	0.0024	0	0
Image_713	0.2371	0.0013	0.2316	0.0035	0	0
Image_713	4.0575	0.0013	4.0529	0.0016	0	0
Image_713	2.773	0.0013	2.7681	0.0028	0	0
Image_713	2.7657	0.0013	2.762	0.0016	0	0
Image_713	4.6251	0.0013	4.621	0.0017	0	0
Image_713	0.2224	0.0013	0.2162	0.0042	0	0
Image_713	1.8379	0.0013	1.8335	0.002	0	0
Image_713	3.0451	0.0013	3.0409	0.002	0	0
Image_713	5.7408	0.0013	5.7349	0.0031	0	0
Image_713	1.8322	0.0013	1.8278	0.002	0	0
Image_713	4.8852	0.0012	4.8769	0.0055	0	0
Image_713	3.0453	0.0013	3.0402	0.0028	0	0
Image_713	0.2315	0.0013	0.2238	0.0057	0	0
Image_713	6.2035	0.0013	6.198	0.0032	0	0
Image_713	5.4912	0.0013	5.4845	0.0046	0	0
Image_713	4.3976	0.0013	4.3899	0.0046	0	0
Image_713	1.8219	0.0013	1.8164	0.0035	0	0
Image_713	6.4877	0.0013	6.479	0.0061	0	0
Image_713	4.1821	0.0014	4.1764	0.0028	0	0
Image_852	4.2842	0.0013	4.2775	0.0038	0	0
Image_852	2.7689	0.0012	2.7618	0.0053	0	0
Image_852	2.7634	0.0013	2.7608	0.0007	0	0
Image_852	4.2904	0.0013	4.2822	0.0053	0	0
Image_852	4.3806	0.0013	4.3743	0.0033	0	0
Image_852	1.8235	0.0014	1.8197	0.0015	0	0
Image_852	1.8176	0.0012	1.8132	0.0015	0	0
Image_852	4.3837	0.0013	4.377	0.0037	0	0
Image_852	4.3415	0.0013	4.3334	0.0061	0	0
Image_852	4.6316	0.0013	4.6207	0	0	0
Image_852	1.8354	0.0013	1.8313	0.0019	0	0
Image_852	4.0612	0.0013	4.0576	0.0008	0	0
Image_852	4.8747	0.0013	4.8707	0.0008	0	0
Image_852	5.0643	0.0013	5.0582	0.0034	0	0
Image_852	6.554	0.0013	6.5478	0.0042	0	0
Image_852	5.486	0.0013	5.4826	0.0015	0	0
Image_852	4.1319	0.0013	4.1268	0.0023	0	0
Image_852	4.2935	0.0013	4.2883	0.0023	0	0
Image_852	4.2441	0.0013	4.2384	0.0027	0	0
Image_852	4.3914	0.0013	4.3876	0.0008	0	0
Image_862	4.1165	0.0013	4.1073	0.0068	0	0
Image_862	1.8293	0.0013	1.8236	0.0032	0	0
Image_862	6.6229	0.0013	6.6185	0.0022	0	0
Image_862	5.0769	0.0013	5.0686	0.0058	0	0
Image_862	0.2445	0.0013	0.2389	0.0035	0	0
Image_862	4.2372	0.0013	4.2312	0.0032	0	0
Image_862	5.0688	0.0013	5.0601	0.0059	0	0
Image_862	4.1198	0.0013	4.1105	0.0069	0	0
Image_862	0.2255	0.0013	0.2215	0.002	0	0
Image_862	4.625	0.0013	4.6211	0.0017	0	0
Image_862	4.8766	0.0013	4.8705	0.003	0	0
Image_862	5.1237	0.0012	5.1164	0.0047	0	0
Image_862	6.8083	0.0013	6.8025	0.0032	0	0
Image_862	1.814	0.0013	1.807	0.0049	0	0
Image_862	4.2572	0.0013	4.2521	0.0021	0	0
Image_862	1.8116	0.0013	1.8079	0.0017	0	0
Image_862	4.8856	0.0013	4.8795	0.0032	0	0
Image_862	6.8066	0.0013	6.8009	0.0032	0	0
Image_862	5.0679	0.0013	5.0593	0.0058	0	0
Image_862	4.2397	0.0013	4.233	0.0036	0	0
Image_972	7.4974	0.0013	7.4901	0.005	0	0
Image_972	4.2588	0.0013	4.2528	0.0031	0	0
Image_972	4.89	0.0013	4.8847	0.002	0	0
Image_972	4.1736	0.0013	4.1674	0.0033	0	0
Image_972	0.2483	0.0014	0.2447	0.0015	0	0
Image_972	4.291	0.0013	4.2861	0.002	0	0
Image_972	3.0412	0.0013	3.0379	0.0011	0	0
Image_972	0.2222	0.0012	0.2192	0.0011	0	0
Image_972	4.3319	0.0013	4.3246	0.0052	0	0
Image_972	3.0445	0.0013	3.0401	0.0023	0	0
Image_972	0.2185	0.0013	0.2149	0.0015	0	0
Image_972	0.2371	0.0013	0.2337	0.0015	0	0
Image_972	0.2381	0.0014	0.2345	0.0015	0	0
Image_972	4.39	0.0013	4.384	0.0031	0	0
Image_972	4.1149	0.0013	4.1084	0.0041	0	0
Image_972	6.5519	0.0012	6.5446	0.0052	0	0
Image_972	3.0399	0.0013	3.0354	0.0023	0	0
Image_972	7.4919	0.0013	7.4847	0.005	0	0
Image_972	6.5446	0.0012	6.5363	0.0062	0	0
Image_972	0.2364	0.0013	0.2329	0.0015	0	0
Image_972_1	1.8333	0.0013	1.826	0.0052	0	0
Image_972_1	5.056	0.0013	5.0514	0.002	0	0
Image_972_1	1.8349	0.0013	1.8274	0.0053	0	0
Image_972_1	4.332	0.0013	4.3267	0.0024	0	0
Image_972_1	4.2598	0.0013	4.2542	0.0027	0	0
Image_972_1	4.4562	0.0013	4.4489	0.0042	0	0
Image_972_1	5.1049	0.0012	5.1001	0.0016	0	0
Image_972_1	5.2871	0.0013	5.283	0.0012	0	0
Image_972_1	4.6284	0.0013	4.621	0.0053	0	0
Image_972_1	0.233	0.0013	0.2274	0.0038	0	0
Image_972_1	5.1116	0.0013	5.1041	0.0048	0	0
Image_972_1	7.4958	0.0014	7.49	0.0035	0	0
Image_972_1	6.8128	0.0013	6.8087	0.0016	0	0
Image_972_1	4.8965	0.0012	4.892	0.0012	0	0
Image_972_1	4.0697	0.0013	4.0584	0.0083	0	0
Image_972_1	4.7901	0.0012	4.7858	0.0016	0	0
Image_972_1	4.3945	0.0013	4.3859	0.0057	0	0
Image_972_1	6.4681	0.0013	6.4646	0.0012	0	0
Image_972_1	5.5071	0.0013	5.4942	0	0	0
Image_972_1	6.5477	0.0013	6.5445	0.0012	0	0
Image_972_2	5.4972	0.0013	5.4884	0.0068	0	0
Image_972_2	2.7804	0.0013	2.7678	0.0105	0	0
Image_972_2	4.3293	0.0013	4.3254	0.0019	0	0
Image_972_2	4.2835	0.0013	4.2786	0.002	0	0
Image_972_2	4.1742	0.0013	4.1706	0.0008	0	0
Image_972_2	2.7675	0.0013	2.7594	0.0061	0	0
Image_972_2	0.226	0.0013	0.2206	0.0035	0	0
Image_972_2	5.1032	0.0013	5.0971	0.0031	0	0
Image_972_2	5.0517	0.0013	5.0411	0.008	0	0
Image_972_2	4.143	0.0012	4.1381	0.002	0	0
Image_972_2	4.904	0.0013	4.8978	0.0031	0	0
Image_972_2	1.8364	0.0013	1.829	0.0053	0	0
Image_972_2	5.101	0.0013	5.0952	0.0031	0	0
Image_972_2	6.2042	0.0013	6.1978	0.0042	0	0
Image_972_2	6.3395	0.0013	6.3325	0.0046	0	0
Image_972_2	1.8109	0.0013	1.8065	0.0025	0	0
Image_972_2	4.3733	0.0013	4.3673	0.0031	0	0
Image_972_2	0.2497	0.0013	0.247	0.0008	0	0
Image_972_2	4.1398	0.0013	4.1349	0.002	0	0
Image_972_2	0.2243	0.0013	0.2204	0.002	0	0
Image_972_3	4.1415	0.0013	4.1351	0.0038	0	0
Image_972_3	3.0518	0.0013	3.0487	0.0012	0	0
Image_972_3	2.7673	0.0013	2.7608	0.0045	0	0
Image_972_3	4.2729	0.0013	4.2691	0.0008	0	0
Image_972_3	4.6232	0.0013	4.6182	0.0027	0	0
Image_972_3	2.77	0.0012	2.7636	0.0045	0	0
Image_972_3	4.0539	0.0013	4.0492	0.0019	0	0
Image_972_3	1.8304	0.0013	1.8248	0.0034	0	0
Image_972_3	5.1241	0.0013	5.1207	0.0008	0	0
Image_972_3	4.4529	0.0012	4.4491	0.0008	0	0
Image_972_3	0.2174	0.0013	0.2132	0.0023	0	0
Image_972_3	4.4559	0.0013	4.4521	0.0008	0	0
Image_972_3	2.7733	0.0013	2.7667	0.0046	0	0
Image_972_3	4.2663	0.0013	4.2606	0.0027	0	0
Image_972_3	4.8795	0.0013	4.8682	0.0079	0	0
Image_972_3	6.815	0.0013	6.8116	0.0011	0	0
Image_972_3	5.1084	0.0012	5.1051	0.0008	0	0
Image_972_3	4.8903	0.0013	4.8843	0.0031	0	0
Image_972_3	4.2097	0.0012	4.2058	0.0012	0	0
Image_972_3	4.246	0.0013	4.2379	0.0053	0	0
Image_974	0.2181	0.0013	0.2153	0.0008	0	0
Image_974	0.2262	0.0013	0.2217	0.0027	0	0
Image_974	4.2741	0.0013	4.2684	0.0027	0	0
Image_974	5.1121	0.0013	5.1073	0.0023	0	0
Image_974	0.2242	0.0013	0.2208	0.0016	0	0
Image_974	0.2183	0.0013	0.2155	0.0008	0	0
Image_974	4.2905	0.0013	4.2859	0.0016	0	0
Image_974	3.041	0.0013	3.037	0.0019	0	0
Image_974	0.2419	0.0013	0.2387	0.0012	0	0
Image_974	4.2646	0.0012	4.2573	0.0045	0	0
Image_974	1.8351	0.0013	1.8309	0.0019	0	0
Image_974	1.8344	0.0013	1.8296	0.0027	0	0
Image_974	6.2119	0.0013	6.2082	0.0016	0	0
Image_974	5.1116	0.0012	5.1058	0.0031	0	0
Image_974	6.5436	0.0013	6.539	0.0027	0	0
Image_974	0.242	0.0012	0.2389	0.0012	0	0
Image_974	4.3026	0.0013	4.2967	0.0028	0	0
Image_974	5.4979	0.0013	5.4914	0.0046	0	0
Image_974	1.8189	0.0013	1.8124	0.0044	0	0
Image_974	0.2179	0.0013	0.2152	0.0008	0	0
Image_975	4.05	0.0013	4.0461	0.0017	0	0
Image_975	1.8169	0.0013	1.8104	0.0045	0	0
Image_975	4.1413	0.0013	4.1356	0.0029	0	0
Image_975	7.501	0.0013	7.4934	0.0055	0	0
Image_975	0.2325	0.0013	0.2285	0.002	0	0
Image_975	4.0437	0.0013	4.0394	0.0018	0	0
